event_id,brand,event_date,bout_index,side,result,name_raw,gym_raw,name_normalized,weight_class_raw,source_url,fetched_at,mnews_slug,status,match_confidence,name_confidence
deep-131-impact,DEEP IMPACT,2026-05-04,3,B,loss,力也,FIGHT FARM,力也,DEEPフライ級タイトルマッチ 5分3R,https://www.deep2001.com/deep-131-impact/,2026-07-25,rikiya,listed,exact,clean
deep-131-impact,DEEP IMPACT,2026-05-04,4,A,loss,平松翔,BLACK BELT JAPAN,平松翔,DEEPバンタム級暫定王者決定戦 5分3R,https://www.deep2001.com/deep-131-impact/,2026-07-25,hiramatsu-sho,listed,exact,clean
deep-131-impact,DEEP IMPACT,2026-05-04,4,B,win,鹿志村仁之介,Battle-Box,鹿志村仁之介,DEEPバンタム級暫定王者決定戦 5分3R,https://www.deep2001.com/deep-131-impact/,2026-07-25,kashimura-jinnosuke,listed,exact,clean
deep-131-impact,DEEP IMPACT,2026-05-04,5,A,loss,杉山空,THE BLACK BELT JAPAN,杉山空,DEEPストロー級タイトルマッチ 5分3R,https://www.deep2001.com/deep-131-impact/,2026-07-25,sugiyama-sora,listed,exact,clean
deep-131-impact,DEEP IMPACT,2026-05-04,5,B,win,知名昴海,フリー,知名昴海,DEEPストロー級タイトルマッチ 5分3R,https://www.deep2001.com/deep-131-impact/,2026-07-25,,missing,none,clean
deep-131-impact,DEEP IMPACT,2026-05-04,6,A,loss,阿部大治,TITAN GYM,阿部大治,DEEPウェルター級 5分3R,https://www.deep2001.com/deep-131-impact/,2026-07-25,abe-daiji,listed,exact,clean
deep-131-impact,DEEP IMPACT,2026-05-04,6,B,win,角野晃平,TEAM FAUST,角野晃平,DEEPウェルター級 5分3R,https://www.deep2001.com/deep-131-impact/,2026-07-25,kadono-kohei,listed,exact,clean
deep-131-impact,DEEP IMPACT,2026-05-04,7,A,loss,猿寿健太,K-Clann,猿寿健太,DEEP 59kg以下 5分3R,https://www.deep2001.com/deep-131-impact/,2026-07-25,enju-kenta,listed,exact,clean
deep-131-impact,DEEP IMPACT,2026-05-04,7,B,win,関原翔,RESURGO MMA,関原翔,DEEP 59kg以下 5分3R,https://www.deep2001.com/deep-131-impact/,2026-07-25,sekihara-sho,listed,exact,clean
deep-131-impact,DEEP IMPACT,2026-05-04,8,A,win,瀧澤謙太,Fired Up Gym,瀧澤謙太,DEEPバンタム級 5分3R,https://www.deep2001.com/deep-131-impact/,2026-07-25,takizawa-kenta,listed,exact,clean
deep-131-impact,DEEP IMPACT,2026-05-04,8,B,loss,雅駿介,CAVE,雅駿介,DEEPバンタム級 5分3R,https://www.deep2001.com/deep-131-impact/,2026-07-25,miyabi-shunsuke,listed,exact,clean
deep-131-impact,DEEP IMPACT,2026-05-04,9,A,loss,中村大介,夕月堂本舗,中村大介,DEEPフェザー級 5分3R,https://www.deep2001.com/deep-131-impact/,2026-07-25,nakamura-daisuke,listed,exact,clean
deep-131-impact,DEEP IMPACT,2026-05-04,9,B,win,狩野優,TRIBE TOKYO MMA,狩野優,DEEPフェザー級 5分3R,https://www.deep2001.com/deep-131-impact/,2026-07-25,karino-yu,listed,exact,clean
deep-131-impact,DEEP IMPACT,2026-05-04,10,A,win,泉武志,FIGHTER’S FLOW,泉武志,DEEPライト級 5分3R,https://www.deep2001.com/deep-131-impact/,2026-07-25,izumi-takeshi,listed,exact,clean
deep-131-impact,DEEP IMPACT,2026-05-04,10,B,loss,山本颯志,JAPAN TOP TEAM,山本颯志,DEEPライト級 5分3R,https://www.deep2001.com/deep-131-impact/,2026-07-25,yamamoto-soushi,listed,exact,clean
deep-131-impact,DEEP IMPACT,2026-05-04,11,A,win,赤沢幸典,フリー,赤沢幸典,DEEPメガトン級 5分3R,https://www.deep2001.com/deep-131-impact/,2026-07-25,akazawa-yukinori,listed,exact,clean
deep-131-impact,DEEP IMPACT,2026-05-04,11,B,loss,金田一孝介,RESURGO MMA,金田一孝介,DEEPメガトン級 5分3R,https://www.deep2001.com/deep-131-impact/,2026-07-25,kindaichi-kosuke,listed,exact,clean
deep-131-impact,DEEP IMPACT,2026-05-04,12,A,loss,窪田泰斗,FourRhombus,窪田泰斗,DEEPバンタム級 5分3R,https://www.deep2001.com/deep-131-impact/,2026-07-25,kubota-taito,listed,exact,clean
deep-131-impact,DEEP IMPACT,2026-05-04,12,B,win,小崎連,リバーサルジム久喜WINGS,小崎連,DEEPバンタム級 5分3R,https://www.deep2001.com/deep-131-impact/,2026-07-25,kozaki-ren,listed,exact,clean
deep-131-impact,DEEP IMPACT,2026-05-04,13,A,loss,誠悟,AACC,誠悟,DEEPメガトン級 5分2R,https://www.deep2001.com/deep-131-impact/,2026-07-25,seigo,listed,exact,clean
deep-131-impact,DEEP IMPACT,2026-05-04,13,B,win,タンク内藤,レンジャージム,タンク内藤,DEEPメガトン級 5分2R,https://www.deep2001.com/deep-131-impact/,2026-07-25,naito-tank,listed,exact,clean
deep-131-impact,DEEP IMPACT,2026-05-04,14,A,loss,諏訪部哲平,IGGY HAND’S GYM,諏訪部哲平,DEEPバンタム級 5分2R,https://www.deep2001.com/deep-131-impact/,2026-07-25,suwabe-teppei,listed,exact,clean
deep-131-impact,DEEP IMPACT,2026-05-04,14,B,win,石坂空志,クボジム/BRAVE GYM,石坂空志,DEEPバンタム級 5分2R,https://www.deep2001.com/deep-131-impact/,2026-07-25,ishizaka-kushi,hidden,exact,clean
deep-131-impact,DEEP IMPACT,2026-05-04,15,A,win,杉野亜蓮,パラエストラ八王子,杉野亜蓮,DEEPフェザー級 5分2R,https://www.deep2001.com/deep-131-impact/,2026-07-25,sugino-aren,listed,exact,clean
deep-131-impact,DEEP IMPACT,2026-05-04,15,B,loss,ダイヤ,FIRED UP GYM,ダイヤ,DEEPフェザー級 5分2R,https://www.deep2001.com/deep-131-impact/,2026-07-25,daiya,listed,exact,kana_only
deep-131-impact,DEEP IMPACT,2026-05-04,16,A,win,今野連弥,PUREBRED,今野連弥,DEEPフライ級 3分2R アマチュアSルール,https://www.deep2001.com/deep-131-impact/,2026-07-25,,missing,none,clean
deep-131-impact,DEEP IMPACT,2026-05-04,16,B,loss,武井大将,BLACK BELT JAPAN,武井大将,DEEPフライ級 3分2R アマチュアSルール,https://www.deep2001.com/deep-131-impact/,2026-07-25,,missing,none,clean
deep-131-impact,DEEP IMPACT,2026-05-04,17,A,win,ショウエイ,パンクライズム横浜,ショウエイ,DEEPフライ級 3分2R アマチュアSルール,https://www.deep2001.com/deep-131-impact/,2026-07-25,,missing,none,kana_only
deep-131-impact,DEEP IMPACT,2026-05-04,17,B,loss,矢代光,フリー,矢代光,DEEPフライ級 3分2R アマチュアSルール,https://www.deep2001.com/deep-131-impact/,2026-07-25,,missing,none,clean
deep-tokyo-impact-2026-2nd-round,DEEP TOKYO IMPACT,2026-04-19,1,A,win,安井飛馬,JAPAN TOP TEAM,安井飛馬,DEEPフェザー級 5分3R,https://www.deep2001.com/deep-tokyo-impact-2026-2nd-round/,2026-07-25,yasui-hyuma,listed,exact,clean
deep-tokyo-impact-2026-2nd-round,DEEP TOKYO IMPACT,2026-04-19,1,B,loss,森俊樹,FIGHTER’S FLOW,森俊樹,DEEPフェザー級 5分3R,https://www.deep2001.com/deep-tokyo-impact-2026-2nd-round/,2026-07-25,,missing,none,clean
deep-tokyo-impact-2026-2nd-round,DEEP TOKYO IMPACT,2026-04-19,2,A,win,太田将吾,NEX SPORTS,太田将吾,DEEPフェザー級 5分2R,https://www.deep2001.com/deep-tokyo-impact-2026-2nd-round/,2026-07-25,,missing,none,clean
deep-tokyo-impact-2026-2nd-round,DEEP TOKYO IMPACT,2026-04-19,2,B,loss,中村雄一,パラエストラ八戸,中村雄一,DEEPフェザー級 5分2R,https://www.deep2001.com/deep-tokyo-impact-2026-2nd-round/,2026-07-25,,missing,none,clean
deep-tokyo-impact-2026-2nd-round,DEEP TOKYO IMPACT,2026-04-19,3,A,win,堂園悠,修和館,堂園悠,DEEPバンタム級 5分2R,https://www.deep2001.com/deep-tokyo-impact-2026-2nd-round/,2026-07-25,,missing,none,clean
deep-tokyo-impact-2026-2nd-round,DEEP TOKYO IMPACT,2026-04-19,3,B,loss,唐沢タツヤ,GRABAKA,唐沢タツヤ,DEEPバンタム級 5分2R,https://www.deep2001.com/deep-tokyo-impact-2026-2nd-round/,2026-07-25,,missing,none,clean
deep-tokyo-impact-2026-2nd-round,DEEP TOKYO IMPACT,2026-04-19,4,A,win,橋本優大,CAVE,橋本優大,DEEPフライ級 5分2R,https://www.deep2001.com/deep-tokyo-impact-2026-2nd-round/,2026-07-25,,missing,none,clean
deep-tokyo-impact-2026-2nd-round,DEEP TOKYO IMPACT,2026-04-19,4,B,loss,横内三旺,Battle-Box,横内三旺,DEEPフライ級 5分2R,https://www.deep2001.com/deep-tokyo-impact-2026-2nd-round/,2026-07-25,,missing,none,clean
deep-tokyo-impact-2026-2nd-round,DEEP TOKYO IMPACT,2026-04-19,5,A,win,コビー・レオン,Gracie Technics/Nito Boxing,コビー・レオン,DEEPフライ級 5分2R,https://www.deep2001.com/deep-tokyo-impact-2026-2nd-round/,2026-07-25,,missing,none,kana_only
deep-tokyo-impact-2026-2nd-round,DEEP TOKYO IMPACT,2026-04-19,5,B,loss,石原射,GRABAKA,石原射,DEEPフライ級 5分2R,https://www.deep2001.com/deep-tokyo-impact-2026-2nd-round/,2026-07-25,,missing,none,clean
deep-tokyo-impact-2026-2nd-round,DEEP TOKYO IMPACT,2026-04-19,6,A,loss,安永吏成,IRIE BASE,安永吏成,DEEPフライ級 5分2R,https://www.deep2001.com/deep-tokyo-impact-2026-2nd-round/,2026-07-25,,missing,none,clean
deep-tokyo-impact-2026-2nd-round,DEEP TOKYO IMPACT,2026-04-19,6,B,win,高橋健斗,BRAVE GYM,高橋健斗,DEEPフライ級 5分2R,https://www.deep2001.com/deep-tokyo-impact-2026-2nd-round/,2026-07-25,,missing,none,clean
deep-tokyo-impact-2026-2nd-round,DEEP TOKYO IMPACT,2026-04-19,7,A,loss,朝比奈龍希,JAPAN TOP TEAM,朝比奈龍希,DEEPバンタム級 5分2R,https://www.deep2001.com/deep-tokyo-impact-2026-2nd-round/,2026-07-25,,missing,none,clean
deep-tokyo-impact-2026-2nd-round,DEEP TOKYO IMPACT,2026-04-19,7,B,win,井上セナ,K-clann,井上セナ,DEEPバンタム級 5分2R,https://www.deep2001.com/deep-tokyo-impact-2026-2nd-round/,2026-07-25,,missing,none,clean
deep-tokyo-impact-2026-2nd-round,DEEP TOKYO IMPACT,2026-04-19,8,A,win,トミー渡部,KATANA GYM,トミー渡部,DEEPライト級 5分2R,https://www.deep2001.com/deep-tokyo-impact-2026-2nd-round/,2026-07-25,,missing,none,clean
deep-tokyo-impact-2026-2nd-round,DEEP TOKYO IMPACT,2026-04-19,8,B,loss,井上竜旗,剛毅會,井上竜旗,DEEPライト級 5分2R,https://www.deep2001.com/deep-tokyo-impact-2026-2nd-round/,2026-07-25,,missing,none,clean
deep-tokyo-impact-2026-2nd-round,DEEP TOKYO IMPACT,2026-04-19,9,A,win,寉岡樹記,MASTER BRIDGE/INHERIT ONENESS,寉岡樹記,DEEPバンタム級 5分2R,https://www.deep2001.com/deep-tokyo-impact-2026-2nd-round/,2026-07-25,,missing,none,clean
deep-tokyo-impact-2026-2nd-round,DEEP TOKYO IMPACT,2026-04-19,9,B,loss,川口海翔,ALLIANCE,川口海翔,DEEPバンタム級 5分2R,https://www.deep2001.com/deep-tokyo-impact-2026-2nd-round/,2026-07-25,,missing,none,clean
deep-tokyo-impact-2026-2nd-round,DEEP TOKYO IMPACT,2026-04-19,10,A,win,藤井連,FIGHTER’S FLOW,藤井連,DEEPフェザー級 5分2R,https://www.deep2001.com/deep-tokyo-impact-2026-2nd-round/,2026-07-25,,missing,none,clean
deep-tokyo-impact-2026-2nd-round,DEEP TOKYO IMPACT,2026-04-19,10,B,loss,マイティ・saw,T・GRIP TOKYO,マイティ・saw,DEEPフェザー級 5分2R,https://www.deep2001.com/deep-tokyo-impact-2026-2nd-round/,2026-07-25,,missing,none,foreign
deep-tokyo-impact-2026-2nd-round,DEEP TOKYO IMPACT,2026-04-19,11,A,win,中尾響,JAPAN TOP TEAM,中尾響,DEEPフェザー級 5分2R,https://www.deep2001.com/deep-tokyo-impact-2026-2nd-round/,2026-07-25,,missing,none,clean
deep-tokyo-impact-2026-2nd-round,DEEP TOKYO IMPACT,2026-04-19,11,B,loss,山田葵生,ALLIANCE,山田葵生,DEEPフェザー級 5分2R,https://www.deep2001.com/deep-tokyo-impact-2026-2nd-round/,2026-07-25,,missing,none,clean
deep-tokyo-impact-2026-2nd-round,DEEP TOKYO IMPACT,2026-04-19,12,A,win,佐藤聖優,JAPAN TOP TEAM,佐藤聖優,DEEP 64kg以下 3分2R アマチュアSルール,https://www.deep2001.com/deep-tokyo-impact-2026-2nd-round/,2026-07-25,,missing,none,clean
deep-tokyo-impact-2026-2nd-round,DEEP TOKYO IMPACT,2026-04-19,12,B,loss,サンシャイン,FIRED UP GYM,サンシャイン,DEEP 64kg以下 3分2R アマチュアSルール,https://www.deep2001.com/deep-tokyo-impact-2026-2nd-round/,2026-07-25,,missing,none,kana_only
deep-tokyo-impact-2026-2nd-round,DEEP TOKYO IMPACT,2026-04-19,13,A,win,荒井夕翔,FIRED UP GYM,荒井夕翔,DEEP 58kg以下 3分2R アマチュアSルール,https://www.deep2001.com/deep-tokyo-impact-2026-2nd-round/,2026-07-25,,missing,none,clean
deep-tokyo-impact-2026-2nd-round,DEEP TOKYO IMPACT,2026-04-19,13,B,loss,ごとう瑠海,Y&amp;K MMA ACADEMY,ごとう瑠海,DEEP 58kg以下 3分2R アマチュアSルール,https://www.deep2001.com/deep-tokyo-impact-2026-2nd-round/,2026-07-25,,missing,none,clean
deep-130-impact,DEEP IMPACT,2026-03-20,1,A,win,酒井リョウ,レンジャージム,酒井リョウ,DEEPメガトン級 5分3R,https://www.deep2001.com/deep-130-impact/,2026-07-25,sakai-ryo,listed,exact,clean
deep-130-impact,DEEP IMPACT,2026-03-20,1,B,loss,荒東”怪獣キラー”英貴,パンクラス大阪稲垣組,荒東”怪獣キラー”英貴,DEEPメガトン級 5分3R,https://www.deep2001.com/deep-130-impact/,2026-07-25,arato-hidetaka,listed,alias,clean
deep-130-impact,DEEP IMPACT,2026-03-20,2,A,loss,関原翔,RESURGO MMA,関原翔,DEEPフライ級 5分3R,https://www.deep2001.com/deep-130-impact/,2026-07-25,sekihara-sho,listed,exact,clean
deep-130-impact,DEEP IMPACT,2026-03-20,2,B,win,力也,FIGHT FARM,力也,DEEPフライ級 5分3R,https://www.deep2001.com/deep-130-impact/,2026-07-25,rikiya,listed,exact,clean
deep-130-impact,DEEP IMPACT,2026-03-20,3,A,loss,五明宏人,JAPAN TOP TEAM,五明宏人,DEEPフェザー級 5分3R,https://www.deep2001.com/deep-130-impact/,2026-07-25,gomyo-hiroto,listed,exact,clean
deep-130-impact,DEEP IMPACT,2026-03-20,3,B,win,椿飛鳥,フリー,椿飛鳥,DEEPフェザー級 5分3R,https://www.deep2001.com/deep-130-impact/,2026-07-25,tsubaki-asuka,listed,exact,clean
deep-130-impact,DEEP IMPACT,2026-03-20,4,A,loss,木下カラテ,和術慧舟會HEARTS,木下カラテ,DEEPフェザー級 5分2R,https://www.deep2001.com/deep-130-impact/,2026-07-25,kinoshita-karate,listed,exact,clean
deep-130-impact,DEEP IMPACT,2026-03-20,4,B,win,直樹,FIGHTER’S FLOW,直樹,DEEPフェザー級 5分2R,https://www.deep2001.com/deep-130-impact/,2026-07-25,naoki,listed,exact,clean
deep-130-impact,DEEP IMPACT,2026-03-20,5,A,loss,魚井フルスイング,和術慧舟會HEARTS,魚井フルスイング,DEEPバンタム級 5分2R,https://www.deep2001.com/deep-130-impact/,2026-07-25,uoi-fullswing,hidden,exact,clean
deep-130-impact,DEEP IMPACT,2026-03-20,5,B,win,寺崎昇龍,Fight Holic,寺崎昇龍,DEEPバンタム級 5分2R,https://www.deep2001.com/deep-130-impact/,2026-07-25,terasaki-shoryu,listed,exact,clean
deep-130-impact,DEEP IMPACT,2026-03-20,6,A,loss,日比野”エビ中”純也,フリー,日比野”エビ中”純也,DEEPバンタム級 5分2R,https://www.deep2001.com/deep-130-impact/,2026-07-25,hibino-junya,listed,alias,clean
deep-130-impact,DEEP IMPACT,2026-03-20,6,B,win,山本有人,リバーサルジム東京スタンドアウト,山本有人,DEEPバンタム級 5分2R,https://www.deep2001.com/deep-130-impact/,2026-07-25,yamamoto-arihito,hidden,exact,clean
deep-130-impact,DEEP IMPACT,2026-03-20,7,A,win,ケンシロウ,FIGHTER’S FLOW,ケンシロウ,DEEPライト級 5分2R,https://www.deep2001.com/deep-130-impact/,2026-07-25,kenshiro,listed,exact,kana_only
deep-130-impact,DEEP IMPACT,2026-03-20,7,B,loss,中谷優我,BRAVE GYM,中谷優我,DEEPライト級 5分2R,https://www.deep2001.com/deep-130-impact/,2026-07-25,nakatani-yuga,listed,exact,clean
deep-130-impact,DEEP IMPACT,2026-03-20,8,A,win,秋元優志,JAPAN TOP TEAM,秋元優志,DEEPフライ級 3分2R アマチュアSルール,https://www.deep2001.com/deep-130-impact/,2026-07-25,,missing,none,clean
deep-130-impact,DEEP IMPACT,2026-03-20,8,B,loss,谷口仁歩,NEX SPORTS,谷口仁歩,DEEPフライ級 3分2R アマチュアSルール,https://www.deep2001.com/deep-130-impact/,2026-07-25,,missing,none,clean
deep-130-impact,DEEP IMPACT,2026-03-20,9,A,win,高尾凌生,JAPAN TOP TEAM,高尾凌生,DEEPバンタム級3分2RアマチュアSルール,https://www.deep2001.com/deep-130-impact/,2026-07-25,,missing,none,clean
deep-130-impact,DEEP IMPACT,2026-03-20,9,B,loss,河島ノブヒデ,KATANA GYM,河島ノブヒデ,DEEPバンタム級3分2RアマチュアSルール,https://www.deep2001.com/deep-130-impact/,2026-07-25,,missing,none,clean
deep-osaka-impact-2026-2nd-round,DEEP OSAKA IMPACT,2026-03-08,1,A,win,濱口奏琉,フリー,濱口奏琉,DEEPフライ級 5分3R,https://www.deep2001.com/deep-osaka-impact-2026-2nd-round/,2026-07-25,,missing,none,clean
deep-osaka-impact-2026-2nd-round,DEEP OSAKA IMPACT,2026-03-08,1,B,loss,松井優磨,KATANA GYM,松井優磨,DEEPフライ級 5分3R,https://www.deep2001.com/deep-osaka-impact-2026-2nd-round/,2026-07-25,,missing,none,clean
deep-osaka-impact-2026-2nd-round,DEEP OSAKA IMPACT,2026-03-08,2,A,win,栗山葵,SMOKER GYM,栗山葵,DEEP JEWELSフライ級 5分2R,https://www.deep2001.com/deep-osaka-impact-2026-2nd-round/,2026-07-25,,missing,none,clean
deep-osaka-impact-2026-2nd-round,DEEP OSAKA IMPACT,2026-03-08,2,B,loss,鈴木 “QP” まい,寒天ファイトスピリット,鈴木“QP”まい,DEEP JEWELSフライ級 5分2R,https://www.deep2001.com/deep-osaka-impact-2026-2nd-round/,2026-07-25,,missing,none,clean
deep-osaka-impact-2026-2nd-round,DEEP OSAKA IMPACT,2026-03-08,3,A,win,松場貴志,パラエストラ加古川,松場貴志,DEEPフライ級 5分2R,https://www.deep2001.com/deep-osaka-impact-2026-2nd-round/,2026-07-25,,missing,none,clean
deep-osaka-impact-2026-2nd-round,DEEP OSAKA IMPACT,2026-03-08,3,B,loss,松原聖也,Team FreeStyle,松原聖也,DEEPフライ級 5分2R,https://www.deep2001.com/deep-osaka-impact-2026-2nd-round/,2026-07-25,,missing,none,clean
deep-osaka-impact-2026-2nd-round,DEEP OSAKA IMPACT,2026-03-08,4,A,loss,古根川充,修斗ジムASH,古根川充,DEEPフェザー級 5分2R,https://www.deep2001.com/deep-osaka-impact-2026-2nd-round/,2026-07-25,,missing,none,clean
deep-osaka-impact-2026-2nd-round,DEEP OSAKA IMPACT,2026-03-08,4,B,win,小川道的,柔術兄弟,小川道的,DEEPフェザー級 5分2R,https://www.deep2001.com/deep-osaka-impact-2026-2nd-round/,2026-07-25,,missing,none,clean
deep-osaka-impact-2026-2nd-round,DEEP OSAKA IMPACT,2026-03-08,5,A,loss,岩本達彦,BLOWS,岩本達彦,DEEPフェザー級 5分2R,https://www.deep2001.com/deep-osaka-impact-2026-2nd-round/,2026-07-25,,missing,none,clean
deep-osaka-impact-2026-2nd-round,DEEP OSAKA IMPACT,2026-03-08,5,B,win,藤田宇宙,パンクラス大阪稲垣組,藤田宇宙,DEEPフェザー級 5分2R,https://www.deep2001.com/deep-osaka-impact-2026-2nd-round/,2026-07-25,,missing,none,clean
deep-osaka-impact-2026-2nd-round,DEEP OSAKA IMPACT,2026-03-08,6,A,win,木下竜馬,KING GYM KOBE,木下竜馬,DEEPバンタム級 5分2R,https://www.deep2001.com/deep-osaka-impact-2026-2nd-round/,2026-07-25,,missing,none,clean
deep-osaka-impact-2026-2nd-round,DEEP OSAKA IMPACT,2026-03-08,6,B,loss,福田泰暉,TEAM STAKE,福田泰暉,DEEPバンタム級 5分2R,https://www.deep2001.com/deep-osaka-impact-2026-2nd-round/,2026-07-25,,missing,none,clean
deep-osaka-impact-2026-2nd-round,DEEP OSAKA IMPACT,2026-03-08,7,A,loss,あー子,フリー,あー子,DEEP JEWELS 50kg以下 5分2R,https://www.deep2001.com/deep-osaka-impact-2026-2nd-round/,2026-07-25,,missing,none,clean
deep-osaka-impact-2026-2nd-round,DEEP OSAKA IMPACT,2026-03-08,7,B,win,abbie,POLARGYMOSAKA,abbie,DEEP JEWELS 50kg以下 5分2R,https://www.deep2001.com/deep-osaka-impact-2026-2nd-round/,2026-07-25,,missing,none,clean
deep-osaka-impact-2026-2nd-round,DEEP OSAKA IMPACT,2026-03-08,8,A,loss,瀧口脩生,総合格闘技スタジオSTYLE,瀧口脩生,DEEPフェザー級 5分2R,https://www.deep2001.com/deep-osaka-impact-2026-2nd-round/,2026-07-25,,missing,none,clean
deep-osaka-impact-2026-2nd-round,DEEP OSAKA IMPACT,2026-03-08,8,B,win,澤田龍美,リバーサルジム神戸HIZUMI,澤田龍美,DEEPフェザー級 5分2R,https://www.deep2001.com/deep-osaka-impact-2026-2nd-round/,2026-07-25,,missing,none,clean
deep-osaka-impact-2026-2nd-round,DEEP OSAKA IMPACT,2026-03-08,9,A,loss,田中壱季,ENCOUNTER,田中壱季,DEEPフェザー級 5分2R,https://www.deep2001.com/deep-osaka-impact-2026-2nd-round/,2026-07-25,,missing,none,clean
deep-osaka-impact-2026-2nd-round,DEEP OSAKA IMPACT,2026-03-08,9,B,win,井康勢,M3A FITplus,井康勢,DEEPフェザー級 5分2R,https://www.deep2001.com/deep-osaka-impact-2026-2nd-round/,2026-07-25,,missing,none,clean
deep-osaka-impact-2026-2nd-round,DEEP OSAKA IMPACT,2026-03-08,10,A,loss,橋本葵,SMOKER GYM,橋本葵,DEEP JEWELSストロー級 3分2R アマチュアSPルール,https://www.deep2001.com/deep-osaka-impact-2026-2nd-round/,2026-07-25,,missing,none,clean
deep-osaka-impact-2026-2nd-round,DEEP OSAKA IMPACT,2026-03-08,10,B,win,大西未来,トライフォース泉南,大西未来,DEEP JEWELSストロー級 3分2R アマチュアSPルール,https://www.deep2001.com/deep-osaka-impact-2026-2nd-round/,2026-07-25,,missing,none,clean
deep-osaka-impact-2026-1st-round,DEEP OSAKA IMPACT,2026-03-08,1,A,win,須田萌里,SCORPION GYM,須田萌里,DEEP JEWELS 49kg以下 5分3R,https://www.deep2001.com/deep-osaka-impact-2026-1st-round/,2026-07-25,suda-moeri,listed,exact,clean
deep-osaka-impact-2026-1st-round,DEEP OSAKA IMPACT,2026-03-08,1,B,loss,HIME,毛利道場,HIME,DEEP JEWELS 49kg以下 5分3R,https://www.deep2001.com/deep-osaka-impact-2026-1st-round/,2026-07-25,,missing,none,clean
deep-osaka-impact-2026-1st-round,DEEP OSAKA IMPACT,2026-03-08,2,A,win,知名昴海,フリー,知名昴海,セミファイナル DEEPストロー級 5分2R,https://www.deep2001.com/deep-osaka-impact-2026-1st-round/,2026-07-25,,missing,none,clean
deep-osaka-impact-2026-1st-round,DEEP OSAKA IMPACT,2026-03-08,2,B,loss,武蔵,All My Homies,武蔵,セミファイナル DEEPストロー級 5分2R,https://www.deep2001.com/deep-osaka-impact-2026-1st-round/,2026-07-25,,missing,none,clean
deep-osaka-impact-2026-1st-round,DEEP OSAKA IMPACT,2026-03-08,3,A,win,飴山聖也,ENCOUNTER,飴山聖也,DEEPフライ級 5分2R,https://www.deep2001.com/deep-osaka-impact-2026-1st-round/,2026-07-25,ameyama-seiya,listed,exact,clean
deep-osaka-impact-2026-1st-round,DEEP OSAKA IMPACT,2026-03-08,3,B,loss,太一,blooM,太一,DEEPフライ級 5分2R,https://www.deep2001.com/deep-osaka-impact-2026-1st-round/,2026-07-25,,missing,none,clean
deep-osaka-impact-2026-1st-round,DEEP OSAKA IMPACT,2026-03-08,4,A,loss,今村豊,POLAR GYM OSAKA,今村豊,DEEPライト級 5分2R,https://www.deep2001.com/deep-osaka-impact-2026-1st-round/,2026-07-25,,missing,none,clean
deep-osaka-impact-2026-1st-round,DEEP OSAKA IMPACT,2026-03-08,4,B,win,河坂修斗,KNOCK OUT クロスポイント・パラエストラ吉祥寺,河坂修斗,DEEPライト級 5分2R,https://www.deep2001.com/deep-osaka-impact-2026-1st-round/,2026-07-25,,missing,none,clean
deep-osaka-impact-2026-1st-round,DEEP OSAKA IMPACT,2026-03-08,5,A,loss,谷岡祐樹,パラエストラ加古川,谷岡祐樹,DEEPバンタム級 5分2R,https://www.deep2001.com/deep-osaka-impact-2026-1st-round/,2026-07-25,,missing,none,clean
deep-osaka-impact-2026-1st-round,DEEP OSAKA IMPACT,2026-03-08,5,B,win,矢野武蔵,パラエストラ愛媛,矢野武蔵,DEEPバンタム級 5分2R,https://www.deep2001.com/deep-osaka-impact-2026-1st-round/,2026-07-25,,missing,none,clean
deep-osaka-impact-2026-1st-round,DEEP OSAKA IMPACT,2026-03-08,6,A,win,上瀬あかり,毛利道場,上瀬あかり,DEEP JEWELS 49kg以下 5分2R,https://www.deep2001.com/deep-osaka-impact-2026-1st-round/,2026-07-25,,missing,none,clean
deep-osaka-impact-2026-1st-round,DEEP OSAKA IMPACT,2026-03-08,6,B,loss,SAAYA,フリー,SAAYA,DEEP JEWELS 49kg以下 5分2R,https://www.deep2001.com/deep-osaka-impact-2026-1st-round/,2026-07-25,,missing,none,clean
deep-osaka-impact-2026-1st-round,DEEP OSAKA IMPACT,2026-03-08,7,A,loss,MANA,BlooM,MANA,DEEP JEWELSバンタム級5分2R,https://www.deep2001.com/deep-osaka-impact-2026-1st-round/,2026-07-25,,missing,none,clean
deep-osaka-impact-2026-1st-round,DEEP OSAKA IMPACT,2026-03-08,7,B,win,中尾あづき,AACC,中尾あづき,DEEP JEWELSバンタム級5分2R,https://www.deep2001.com/deep-osaka-impact-2026-1st-round/,2026-07-25,,missing,none,clean
deep-osaka-impact-2026-1st-round,DEEP OSAKA IMPACT,2026-03-08,8,A,win,ベンジャミン,blooM,ベンジャミン,DEEPライト級 5分2R,https://www.deep2001.com/deep-osaka-impact-2026-1st-round/,2026-07-25,,missing,none,kana_only
deep-osaka-impact-2026-1st-round,DEEP OSAKA IMPACT,2026-03-08,8,B,loss,武蔵坊慶輔,UBF,武蔵坊慶輔,DEEPライト級 5分2R,https://www.deep2001.com/deep-osaka-impact-2026-1st-round/,2026-07-25,,missing,none,clean
deep-osaka-impact-2026-1st-round,DEEP OSAKA IMPACT,2026-03-08,9,A,win,マサムネ,BOND GYM,マサムネ,DEEPフライ級 5分2R,https://www.deep2001.com/deep-osaka-impact-2026-1st-round/,2026-07-25,,missing,none,kana_only
