event_id,event_date,event_title,event_subtitle,event_place,event_org_flags,bout_id,card_no,strap_title,weight_label,round_format,fighter1_shooto_id,fighter1_name,fighter1_gym,fighter1_weight_test,fighter1_mnews_slug,fighter2_shooto_id,fighter2_name,fighter2_gym,fighter2_weight_test,fighter2_mnews_slug,resolved_outcome,resolution_reason,result_round,result_time,result_type_class,result_type_text,result_method,note_text
254,2026-07-20,PROFESSIONAL SHOOTO 2026 Vol.5,,後楽園ホール,PRO_SHOOTO_MAINLINE,4660,10,,女子スーパーアトム級,5分5R,1536,渡辺彩華,AACC/IDEA ASAKUSA,計量結果 :49.8 Kg,,1656,高本千代,高本道場,計量結果 :49.9 Kg,,F1_WIN_F2_LOSS,opacity (single fighter dimmed),3,02:41,submision,TS,リアネイキッドチョーク,［レフェリー］福田 正人 ［ジャッジ］ 片岡 誠人1R 9-10／2R 10-9 渡辺 明伸1R 9-10／2R 10-9 植松 直哉1R 9-10／2R 10-9
254,2026-07-20,PROFESSIONAL SHOOTO 2026 Vol.5,,後楽園ホール,PRO_SHOOTO_MAINLINE,4661,9,,ミドル級,5分5R,1350,岩﨑大河,大道塾/パラエストラ東京/NAUGHTY HOUSE,計量結果 :83.9 Kg,,1912,荒井勇ニ,暁道場,計量結果 :83.8 Kg,,F1_WIN_F2_LOSS,opacity (single fighter dimmed),2,00:28,ko,KO,,［レフェリー］植松 直哉 ［ジャッジ］ 片岡 誠人1R 10-9 福田 正人1R 10-9 渡辺 明伸1R 10-9
254,2026-07-20,PROFESSIONAL SHOOTO 2026 Vol.5,,後楽園ホール,PRO_SHOOTO_MAINLINE,4674,8,,フライ級,5分3R,959,関口祐冬,修斗GYM東京,計量結果 :56.7 Kg,,1179,中池武寛,パラエストラ小岩,計量結果 :56.4 Kg,,F1_WIN_F2_LOSS,score 2-1 (overrides opacity if needed),,,ud,判定 2-1,,［レフェリー］植松 直哉 ［ジャッジ］ 片岡 誠人28-29 （1R 9-10／2R 10-9／3R 9-10） 福田 正人29-28 （1R 9-10／2R 10-9／3R 10-9） 渡辺 明伸29-28 （1R 9-10／2R 10-9／3R 10-9）
254,2026-07-20,PROFESSIONAL SHOOTO 2026 Vol.5,,後楽園ホール,PRO_SHOOTO_MAINLINE,4675,7,,バンタム級,5分3R,1299,チョウスソン,NAUGHTY HOUSE,計量結果 :61.2 Kg,,1033,ジェイクムラタ,ZEEKジム,計量結果 :61.0 Kg,,F1_LOSS_F2_WIN,score 0-3 (overrides opacity if needed),,,ud,判定 0-3,,［レフェリー］福田 正人 ［ジャッジ］ 片岡 誠人27-30 （1R 9-10／2R 9-10／3R 9-10） 渡辺 明伸28-29 （1R 9-10／2R 9-10／3R 10-9） 植松 直哉27-30 （1R 9-10／2R 9-10／3R 9-10）
254,2026-07-20,PROFESSIONAL SHOOTO 2026 Vol.5,,後楽園ホール,PRO_SHOOTO_MAINLINE,4676,6,,女子アトム級,5分3R,1274,中村未来,マルスジム,計量結果 :47.5 Kg,,1729,嶋屋澪,SISU,計量結果 :47.1 Kg,,F1_WIN_F2_LOSS,opacity (single fighter dimmed),2,04:00,submision,TS,アームロック,［レフェリー］渡辺 明伸 ［ジャッジ］ 片岡 誠人1R 10-9 福田 正人1R 10-9 植松 直哉1R 10-9
254,2026-07-20,PROFESSIONAL SHOOTO 2026 Vol.5,,後楽園ホール,PRO_SHOOTO_MAINLINE,4677,5,,バンタム級,5分2R,1903,武田勇輝,MASTER JAPAN TOKYO,計量結果 :61.0 Kg,,1807,上杉隼哉,ブレイブハート,計量結果 :61.0 Kg,,F1_WIN_F2_LOSS,opacity (single fighter dimmed),2,01:35,ko,KO,,［レフェリー］渡辺 明伸 ［ジャッジ］ 片岡 誠人1R 10-9 福田 正人1R 9-10 植松 直哉1R 9-10
254,2026-07-20,PROFESSIONAL SHOOTO 2026 Vol.5,,後楽園ホール,PRO_SHOOTO_MAINLINE,4680,4,,バンタム級,5分2R,1658,人見礼王,修斗GYM東京,計量結果 :61.2 Kg,,1615,ライダーHIRO,シューティング宇留野道場,計量結果 :60.8 Kg,,F1_WIN_F2_LOSS,score 3-0 (overrides opacity if needed),,,ud,判定 3-0,,［レフェリー］片岡 誠人 ［ジャッジ］ 渡辺 明伸20-18（1R 10-9／2R 10-9） 福田 正人20-18（1R 10-9／2R 10-9） 植松 直哉20-18（1R 10-9／2R 10-9）
254,2026-07-20,PROFESSIONAL SHOOTO 2026 Vol.5,,後楽園ホール,PRO_SHOOTO_MAINLINE,4678,3,,バンタム級,5分2R,232,松下祐介,パラエストラTB,計量結果 :61.1 Kg,,1094,伊集龍皇,パラエストラ小岩,計量結果 :61.2 Kg,,F1_WIN_F2_LOSS,score 3-0 (overrides opacity if needed),,,ud,判定 3-0,,［レフェリー］片岡 誠人 ［ジャッジ］ 渡辺 明伸20-18（1R 10-9／2R 10-9） 福田 正人20-18（1R 10-9／2R 10-9） 植松 直哉20-18（1R 10-9／2R 10-9）
254,2026-07-20,PROFESSIONAL SHOOTO 2026 Vol.5,,後楽園ホール,PRO_SHOOTO_MAINLINE,4710,2,,フェザー級,5分2R,1561,澤江優侍,フリー,計量結果 :65.8 Kg,,1955,塩沼諒太,パラエストラ小岩,計量結果 :65.8 Kg,,F1_LOSS_F2_WIN,score 0-1 (overrides opacity if needed),,,ud,判定 0-1,,［レフェリー］鍋久保 雄太 ［ジャッジ］ 渡辺 明伸18-20（1R 9-10／2R 9-10） 福田 正人19-19（1R 9-10／2R 10-9） 植松 直哉19-19（1R 9-10／2R 10-9）
254,2026-07-20,PROFESSIONAL SHOOTO 2026 Vol.5,,後楽園ホール,PRO_SHOOTO_MAINLINE,4681,1,,フェザー級,3分2R,1927,田中永遠,暁道場,計量結果 :65.7 Kg,,2048,加藤岡善,THE BLACKBELT JAPAN,計量結果 :65.3 Kg,,F1_WIN_F2_LOSS,score 3-0 (overrides opacity if needed),,,ud,判定 3-0,,［レフェリー］鍋久保 雄太 ［ジャッジ］ 渡辺 明伸20-18（1R 10-9／2R 10-9） 福田 正人20-18（1R 10-9／2R 10-9） 植松 直哉20-18（1R 10-9／2R 10-9）
285,2026-07-13,プロフェッショナル修斗公式戦後楽園大会　『Lemino修斗.7』,【NTT DOCOMO presents】,後楽園ホール,PRO_SHOOTO_MAINLINE,4709,9,,フェザー級,5分3R,8,宇野薫,UNO DOJO,計量結果 :65.8 Kg,uno-caol,329,児山佳宏,THE BLACKBELT JAPAN,計量結果 :65.8 Kg,,F1_LOSS_F2_WIN,score 0-3 (overrides opacity if needed),,,ud,判定 0-3,,［レフェリー］豊永 稔 ［ジャッジ］ 片岡 誠人28-29 （1R 9-10／2R 10-9／3R 9-10） 植松 直哉27-30 （1R 9-10／2R 9-10／3R 9-10） 福田 正人28-29 （1R 9-10／2R 10-9／3R 9-10）
285,2026-07-13,プロフェッショナル修斗公式戦後楽園大会　『Lemino修斗.7』,【NTT DOCOMO presents】,後楽園ホール,PRO_SHOOTO_MAINLINE,4708,8,,バンタム級,5分3R,1067,高岡宏気,FORCE GYM,計量結果 :61.2 Kg,takaoka-hiroki,2058,マーウィンキランテ,Sprawl MMA Fitness Gym,計量結果 :57.8 Kg,,F1_WIN_F2_LOSS,score 2-1 (overrides opacity if needed),,,ud,判定 2-1,,［レフェリー］植松 直哉 ［ジャッジ］ 片岡 誠人28-29 （1R 9-10／2R 9-10／3R 10-9） 鍋久保 雄太30-30 （1R 10-9／2R 9-10／3R 10-9） 豊永 稔30-27 （1R 10-9／2R 10-9／3R 10-9）
285,2026-07-13,プロフェッショナル修斗公式戦後楽園大会　『Lemino修斗.7』,【NTT DOCOMO presents】,後楽園ホール,PRO_SHOOTO_MAINLINE,4707,7,,バンタム級,5分3R,1547,藤田ムネノリ,SUBMIT MMA,計量結果 :61.7 Kg,,1906,ジョンオルニド,HITMAN MMA,計量結果 :60.3 Kg,,F1_WIN_F2_LOSS,score 3-0 (overrides opacity if needed),,,ud,判定 3-0,,［レフェリー］福田 正人 ［ジャッジ］ 鍋久保 雄太30-27 （1R 10-9／2R 10-9／3R 10-9） 植松 直哉30-27 （1R 10-9／2R 10-9／3R 10-9） 豊永 稔30-27 （1R 10-9／2R 10-9／3R 10-9）
285,2026-07-13,プロフェッショナル修斗公式戦後楽園大会　『Lemino修斗.7』,【NTT DOCOMO presents】,後楽園ホール,PRO_SHOOTO_MAINLINE,4706,6,,フライ級,5分3R,1636,シモンスズキ,和術慧舟會HEARTS,計量結果 :57.1 Kg,,1873,シンバートルバットエルデネ,Team Tungaa Shandas,計量結果 :56.8 Kg,,F1_WIN_F2_LOSS,opacity (single fighter dimmed),1,01:46,submision,TS,※ リアネイキッドチョーク,［レフェリー］豊永 稔
285,2026-07-13,プロフェッショナル修斗公式戦後楽園大会　『Lemino修斗.7』,【NTT DOCOMO presents】,後楽園ホール,PRO_SHOOTO_MAINLINE,4705,5,,バンタム級,5分2R,1800,下間英史,THE BLACKBELT JAPAN,計量結果 :61.2 Kg,,1516,山本敦章,THE BLACKBELT JAPAN,計量結果 :61.1 Kg,,F1_WIN_F2_LOSS,score 2-0 (overrides opacity if needed),,,ud,判定 2-0,,［レフェリー］鍋久保 雄太 ［ジャッジ］ 片岡 誠人20-18（1R 10-9／2R 10-9） 植松 直哉20-18（1R 10-9／2R 10-9） 福田 正人19-19（1R 9-10／2R 10-9）
285,2026-07-13,プロフェッショナル修斗公式戦後楽園大会　『Lemino修斗.7』,【NTT DOCOMO presents】,後楽園ホール,PRO_SHOOTO_MAINLINE,4704,4,,フライ級,5分2R,1924,饒平名知靖,和術慧舟會K太郎道場,計量結果 :56.2 Kg,,2057,村泉空,総合格闘技実業団トップティア,計量結果 :56.6 Kg,,F1_WIN_F2_LOSS,score 2-0 (overrides opacity if needed),,,ud,判定 2-0,,［レフェリー］鍋久保 雄太 ［ジャッジ］ 福田 正人20-18（1R 10-9／2R 10-9） 植松 直哉19-19（1R 9-10／2R 10-9） 豊永 稔20-18（1R 10-9／2R 10-9）
285,2026-07-13,プロフェッショナル修斗公式戦後楽園大会　『Lemino修斗.7』,【NTT DOCOMO presents】,後楽園ホール,PRO_SHOOTO_MAINLINE,4703,3,,フライ級,5分2R,1270,玉城悠,THE BLACKBELT JAPAN,計量結果 :56.7 Kg,,1866,三浦颯太,修斗GYM神戸,計量結果 :56.4 Kg,,F1_LOSS_F2_WIN,score 0-2 (overrides opacity if needed),,,ud,判定 0-2,,［レフェリー］福田 正人 ［ジャッジ］ 片岡 誠人19-19（1R 10-9／2R 9-10） 植松 直哉18-20（1R 9-10／2R 9-10） 鍋久保 雄太18-20（1R 9-10／2R 9-10）
285,2026-07-13,プロフェッショナル修斗公式戦後楽園大会　『Lemino修斗.7』,【NTT DOCOMO presents】,後楽園ホール,PRO_SHOOTO_MAINLINE,4702,2,,フェザー級,5分2R,2056,松村海青,RISING SUN,計量結果 :65.8 Kg,,2055,井上理久,THE BLACKBELT JAPAN,計量結果 :65.6 Kg,,F1_LOSS_F2_WIN,opacity (single fighter dimmed),1,04:41,submision,TS,※腕十字固め,［レフェリー］植松 直哉
285,2026-07-13,プロフェッショナル修斗公式戦後楽園大会　『Lemino修斗.7』,【NTT DOCOMO presents】,後楽園ホール,PRO_SHOOTO_MAINLINE,4700,1,,フェザー級,3分2R,2059,松田拳哉,ALMA FIGHT GYM SHUKO,計量結果 :65.6 Kg,,2054,佐藤大知,THE BLACKBELT JAPAN,計量結果 :65.6 Kg,,F1_LOSS_F2_WIN,score 0-3 (overrides opacity if needed),,,ud,判定 0-3,,［レフェリー］鍋久保 雄太 ［ジャッジ］ 片岡 誠人18-20（1R 9-10／2R 9-10） 福田 正人18-20（1R 9-10／2R 9-10） 豊永 稔18-20（1R 9-10／2R 9-10）
285,2026-07-13,プロフェッショナル修斗公式戦後楽園大会　『Lemino修斗.7』,【NTT DOCOMO presents】,後楽園ホール,PRO_SHOOTO_MAINLINE,4701,1,,ライト級,5分2R,1060,モリシマン,STYLE PLUS GYM,計量結果 :70.3 Kg,,1734,手島響,パラエストラ綾瀬,計量結果 :70.3 Kg,,DRAW,score tied 0-0,,,ud,判定 0-0,,［レフェリー］植松 直哉 ［ジャッジ］ 片岡 誠人19-19（1R 10-9／2R 9-10） 福田 正人19-19（1R 10-9／2R 9-10） 豊永 稔19-19（1R 10-9／2R 9-10）
268,2026-07-12,プロフェッショナル修斗公式戦広島大会『TORAO39』,,BLUE LIVE HIROSHIMA,TORAO_REGIONAL;PRO_SHOOTO_MAINLINE,4692,7,,,5分2R,624,國頭武,BURST,計量結果 :67.9 Kg,,1847,深町拓海,グラップラーズギルド,計量結果 :67.4 Kg,,F1_LOSS_F2_WIN,opacity (single fighter dimmed),1,03:47,submision,TS,リアネイキッドチョーク,［レフェリー］片岡 誠人
268,2026-07-12,プロフェッショナル修斗公式戦広島大会『TORAO39』,,BLUE LIVE HIROSHIMA,TORAO_REGIONAL;PRO_SHOOTO_MAINLINE,4693,6,,ライト級,5分2R,1394,KENZO,BURST,計量結果 :70.1 Kg,,1869,石原海渡,C.K STYLES MMA,計量結果 :70.3 Kg,,F1_WIN_F2_LOSS,opacity (single fighter dimmed),1,04:47,tko,TKO,,［レフェリー］岡田 剛史
268,2026-07-12,プロフェッショナル修斗公式戦広島大会『TORAO39』,,BLUE LIVE HIROSHIMA,TORAO_REGIONAL;PRO_SHOOTO_MAINLINE,4694,5,,ストロー級,5分2R,78,ふじい☆ペリー,BURST,計量結果 :52.2 Kg,,1723,岡本一志,修斗GYMS直心会,計量結果 :52.0 Kg,,F1_LOSS_F2_WIN,opacity (single fighter dimmed),1,02:40,tko,TKO,,［レフェリー］岡田 剛史
268,2026-07-12,プロフェッショナル修斗公式戦広島大会『TORAO39』,,BLUE LIVE HIROSHIMA,TORAO_REGIONAL;PRO_SHOOTO_MAINLINE,4695,4,,ストロー級,5分2R,1570,高橋佑太,BURST,計量結果 :52.0 Kg,,1817,黒瀬キョウヘイ,MASTER JAPAN YAMAGUCHI UBE,計量結果 :52.1 Kg,,DRAW,score tied 0-0,,,ud,判定 0-0,,［レフェリー］片岡 誠人 ［ジャッジ］ 冨田 昌信 19-19（1R 9-10／2R 10-9） 坂元 寛史 19-19（1R 9-10／2R 10-9） 田原 樹也 19-19（1R 9-10／2R 10-9）
268,2026-07-12,プロフェッショナル修斗公式戦広島大会『TORAO39』,,BLUE LIVE HIROSHIMA,TORAO_REGIONAL;PRO_SHOOTO_MAINLINE,4696,3,,バンタム級,5分2R,1725,八木祐輔,TKエスペランサ,計量結果 :60.9 Kg,,1828,井上滉人,MMA IKUSU,計量結果 :59.9 Kg,,DRAW,score tied 0-0,,,ud,判定 0-0,,［レフェリー］片岡 誠人 ［ジャッジ］ 宮崎 清孝 19-19（1R 10-9／2R 9-10） 坂元 寛史 19-19（1R 10-9／2R 9-10） 田原 樹也 19-19（1R 10-9／2R 9-10）
268,2026-07-12,プロフェッショナル修斗公式戦広島大会『TORAO39』,,BLUE LIVE HIROSHIMA,TORAO_REGIONAL;PRO_SHOOTO_MAINLINE,4697,2,,,5分2R,1863,福島祐貴,BURST,計量結果 :57.7 Kg,,1956,石原大空,パラエストラ岐阜,計量結果 :57.8 Kg,,F1_LOSS_F2_WIN,score 0-3 (overrides opacity if needed),,,ud,判定 0-3,,［レフェリー］片岡 誠人 ［ジャッジ］ 宮崎 清孝 18-20（1R 9-10／2R 9-10） 坂元 寛史 18-20（1R -10／2R 9-10） 冨田 昌信 18-20（1R 9-10／2R 9-10）
268,2026-07-12,プロフェッショナル修斗公式戦広島大会『TORAO39』,,BLUE LIVE HIROSHIMA,TORAO_REGIONAL;PRO_SHOOTO_MAINLINE,4698,1,,フェザー級,5分2R,2052,谷川渉,BURST,計量結果 :65.5 Kg,,2053,田中翔馬,パラエストラ岐阜,計量結果 :65.3 Kg,,F1_WIN_F2_LOSS,score 1-0 (overrides opacity if needed),,,ud,判定 1-0,,［レフェリー］岡田 剛史 ［ジャッジ］ 宮崎 清孝19-19（1R 10-9／2R 9-10） 坂元 寛史 20-18（1R 10-9／2R 10-9） 田原 樹也19-19（1R 10-9／2R 9-10） ＊優勢ポイント2-1で赤・谷川がトーナメント準決勝に進出。 準決勝ではISODA（直心会生野道場TK68） との対戦が決定
268,2026-07-12,プロフェッショナル修斗公式戦広島大会『TORAO39』,,BLUE LIVE HIROSHIMA,TORAO_REGIONAL;PRO_SHOOTO_MAINLINE,4699,,,ストロー級,4分1R,1835,安田Kong詠美,BURST,計量結果 :52.0 Kg,,1581,山本あやめ,セコンドアウト,計量結果 :51.8 Kg,,DRAW,note text mentions draw,,,,,,時間切れ引き分け ［レフェリー］岡田 剛史
299,2026-06-28,プロフェッショナル修斗公式戦福岡大会「Lemino修斗TORAO」,NTT　DOCOMO　PRESENTS,アクロス福岡イベントホール,TORAO_REGIONAL;PRO_SHOOTO_MAINLINE,4682,10,,フェザー級,5分3R,255,TOMA,直心会TK68,計量結果 :65.7 Kg,toma,250,田中半蔵,FUN’S,計量結果 :65.7 Kg,,F1_WIN_F2_LOSS,opacity (single fighter dimmed),2,01:09,tko,TKO,,［レフェリー］岡田 剛史 ［ジャッジ］ 松本 康雄1R 10-9 宮崎 清孝1R 10-9 坂元 寛史1R 10-9
299,2026-06-28,プロフェッショナル修斗公式戦福岡大会「Lemino修斗TORAO」,NTT　DOCOMO　PRESENTS,アクロス福岡イベントホール,TORAO_REGIONAL;PRO_SHOOTO_MAINLINE,4683,9,,バンタム級,5分3R,1141,野瀬翔平,MASTER JAPAN FUKUOKA,計量結果 :61.1 Kg,nose-shohei,777,青柳洸志,修斗GYM神戸,計量結果 :61.0 Kg,,F1_WIN_F2_LOSS,opacity (single fighter dimmed),1,03:19,submision,TS,※肩固め,［レフェリー］岡田 剛史
299,2026-06-28,プロフェッショナル修斗公式戦福岡大会「Lemino修斗TORAO」,NTT　DOCOMO　PRESENTS,アクロス福岡イベントホール,TORAO_REGIONAL;PRO_SHOOTO_MAINLINE,4684,8,,フライ級,5分3R,116,上田将年,緒方道場,計量結果 :56.6 Kg,,1453,打威致,有永道場TeamResolve,計量結果 :56.5 Kg,,F1_LOSS_F2_WIN,opacity (single fighter dimmed),1,03:51,tko,TKO,,［レフェリー］橋本 公一
299,2026-06-28,プロフェッショナル修斗公式戦福岡大会「Lemino修斗TORAO」,NTT　DOCOMO　PRESENTS,アクロス福岡イベントホール,TORAO_REGIONAL;PRO_SHOOTO_MAINLINE,4685,7,,フェザー級,5分3R,1623,ネインデイネッシュ,MASTER JAPAN FUKUOKA,計量結果 :65.5 Kg,,669,久保村ヨシTERU,飛翔塾コンドル,計量結果 :65.5 Kg,,F1_WIN_F2_LOSS,opacity (single fighter dimmed),1,01:13,tko,TKO,,［レフェリー］橋本 公一
299,2026-06-28,プロフェッショナル修斗公式戦福岡大会「Lemino修斗TORAO」,NTT　DOCOMO　PRESENTS,アクロス福岡イベントホール,TORAO_REGIONAL;PRO_SHOOTO_MAINLINE,4686,6,,ストロー級,5分2R,1826,緑真作,MASTER JAPAN FUKUOKA,計量結果 :52.1 Kg,,1398,梅木勇徳,THE BLACKBELT JAPAN,計量結果 :52.2 Kg,,F1_LOSS_F2_WIN,score 0-3 (overrides opacity if needed),,,ud,判定 0-3,,［レフェリー］橋本 公一 ［ジャッジ］ 赤崎 勝久18-20（1R 9-10／2R 9-10） 松本 康雄18-20（1R 9-10／2R 9-10） 坂元 寛史18-20（1R 9-10／2R 9-10）
299,2026-06-28,プロフェッショナル修斗公式戦福岡大会「Lemino修斗TORAO」,NTT　DOCOMO　PRESENTS,アクロス福岡イベントホール,TORAO_REGIONAL;PRO_SHOOTO_MAINLINE,4687,5,,フェザー級,5分2R,1819,本松要,MASTER JAPAN YAMAGUCHI UBE,計量結果 :65.8 Kg,,1510,柿原“RR”昇太,MMA RANGERS GYM,計量結果 :65.7 Kg,,F1_LOSS_F2_WIN,opacity (single fighter dimmed),2,02:08,ko,KO,,［レフェリー］岡田 剛史 ［ジャッジ］ 赤崎 勝久1R 10-9 橋本 公一 1R 9-10 松本 康雄1R 10-9
299,2026-06-28,プロフェッショナル修斗公式戦福岡大会「Lemino修斗TORAO」,NTT　DOCOMO　PRESENTS,アクロス福岡イベントホール,TORAO_REGIONAL;PRO_SHOOTO_MAINLINE,4688,4,,フェザー級,5分2R,1782,山田稜真,Concilio,計量結果 :65.3 Kg,,1847,深町拓海,グラップラーズギルド,計量結果 :65.3 Kg,,F1_LOSS_F2_WIN,opacity (single fighter dimmed),2,02:02,submision,TS,※リアネイキッドチョーク,［レフェリー］岡田 剛史 ［ジャッジ］ 赤崎 勝久1R 10-9 宮崎 清孝1R 10-9 橋本 公一1R 10-9
299,2026-06-28,プロフェッショナル修斗公式戦福岡大会「Lemino修斗TORAO」,NTT　DOCOMO　PRESENTS,アクロス福岡イベントホール,TORAO_REGIONAL;PRO_SHOOTO_MAINLINE,4689,3,,フライ級,5分2R,1601,高宮諒,DESTINY JIU-JITSU,計量結果 :56.7 Kg,,1951,竹本蒼天,毛利道場,計量結果 :56.4 Kg,,F1_WIN_F2_LOSS,score 1-0 (overrides opacity if needed),,,ud,判定 1-0,,［レフェリー］片岡 誠人 ［ジャッジ］ 赤崎 勝久20-18（1R 10-9／2R 10-9） 宮崎 清孝19-19（1R 10-9／2R 9-10） 橋本 公一19-19（1R 10-9／2R 9-10）
299,2026-06-28,プロフェッショナル修斗公式戦福岡大会「Lemino修斗TORAO」,NTT　DOCOMO　PRESENTS,アクロス福岡イベントホール,TORAO_REGIONAL;PRO_SHOOTO_MAINLINE,4690,2,,ストロー級,5分2R,2051,真生,MMA RANGERS GYM,計量結果 :52.2 Kg,,1827,佐野光輝,グラップラーズギルド,計量結果 :52.2 Kg,,F1_LOSS_F2_WIN,opacity (single fighter dimmed),1,02:19,submision,TS,※三角絞め,［レフェリー］片岡 誠人
299,2026-06-28,プロフェッショナル修斗公式戦福岡大会「Lemino修斗TORAO」,NTT　DOCOMO　PRESENTS,アクロス福岡イベントホール,TORAO_REGIONAL;PRO_SHOOTO_MAINLINE,4691,1,,ストロー級,5分2R,2050,脇輝男,MASTER JAPAN YAMAGUCHI UBE,計量結果 :52.0 Kg,,2049,高井悠人,MMA RANGERS GYM,計量結果 :52.0 Kg,,F1_LOSS_F2_WIN,opacity (single fighter dimmed),1,00:28,ko,KO,,［レフェリー］片岡 誠人
284,2026-06-01,プロフェッショナル修斗公式戦後楽園大会　『Lemino修斗.6』,【NTT DOCOMO presents】,後楽園ホール,PRO_SHOOTO_MAINLINE,4663,8,,ライト級,5分3R,1537,エフェヴィガ雄志,TRIBE TOKYO M.M.A,計量結果 :70.7 Kg,efeviga-yushi,2020,ローウェンタイナネス,Hawaii Elite MMA,計量結果 :70.5 Kg,,F1_LOSS_F2_WIN,opacity (single fighter dimmed),1,03:44,ko,KO,,［レフェリー］豊永 稔
284,2026-06-01,プロフェッショナル修斗公式戦後楽園大会　『Lemino修斗.6』,【NTT DOCOMO presents】,後楽園ホール,PRO_SHOOTO_MAINLINE,4664,7,,フェザー級,5分3R,1797,飯野雄斗,THE BLACKBELT JAPAN,計量結果 :65.8 Kg,,162,石原夜叉坊,Team Alpha male Japan,計量結果 :65.8 Kg,,F1_WIN_F2_LOSS,opacity (single fighter dimmed),2,04:21,tko,TKO,,［レフェリー］福田 正人 ［ジャッジ］ 片岡 誠人1R 10-9 豊永 稔1R 10-9 植松 直哉1R 10-9
284,2026-06-01,プロフェッショナル修斗公式戦後楽園大会　『Lemino修斗.6』,【NTT DOCOMO presents】,後楽園ホール,PRO_SHOOTO_MAINLINE,4665,6,,バンタム級,5分3R,1680,中島陸,総合格闘技ゴンズジム,計量結果 :61.6 Kg,,2021,リンフーシュン,i Fighting,計量結果 :61.5 Kg,,F1_WIN_F2_LOSS,opacity (single fighter dimmed),1,00:54,submision,TS,三角絞め,［レフェリー］福田 正人
284,2026-06-01,プロフェッショナル修斗公式戦後楽園大会　『Lemino修斗.6』,【NTT DOCOMO presents】,後楽園ホール,PRO_SHOOTO_MAINLINE,4666,5,,バンタム級,5分3R,1500,須藤拓真,X-TREAM EBINA,計量結果 :61.6 Kg,,2022,ジョーバード,Hawaii Elite MMA,計量結果 :61.6 Kg,,F1_WIN_F2_LOSS,opacity (single fighter dimmed),1,01:51,submision,TS,ヒールフック,［レフェリー］植松 直哉
284,2026-06-01,プロフェッショナル修斗公式戦後楽園大会　『Lemino修斗.6』,【NTT DOCOMO presents】,後楽園ホール,PRO_SHOOTO_MAINLINE,4667,4,,フライ級,5分3R,1635,杉本静弥,THE BLACKBELT JAPAN,計量結果 :56.6 Kg,,1669,岡田嵐士,"リバーサルジム新宿Me,We",計量結果 :56.6 Kg,,F1_WIN_F2_LOSS,score 3-0 (overrides opacity if needed),,,ud,判定 3-0,,［レフェリー］植松 直哉 ［ジャッジ］ 片岡 誠人29-28 （1R 10-9／2R 10-9／3R 9-10） 豊永 稔29-28 （1R 10-9／2R 10-9／3R 9-10） 福田 正人29-28 （1R 10-9／2R 10-9／3R 9-10）
284,2026-06-01,プロフェッショナル修斗公式戦後楽園大会　『Lemino修斗.6』,【NTT DOCOMO presents】,後楽園ホール,PRO_SHOOTO_MAINLINE,4668,3,,バンタム級,5分2R,1069,榎本明,TRIBE TOKYO MMA,計量結果 :61.2 Kg,,1949,竹見隆史郎,パラエストラROX,計量結果 :61.0 Kg,,F1_LOSS_F2_WIN,opacity (single fighter dimmed),1,02:45,submision,TS,リアネイキッドチョーク,［レフェリー］植松 直哉
284,2026-06-01,プロフェッショナル修斗公式戦後楽園大会　『Lemino修斗.6』,【NTT DOCOMO presents】,後楽園ホール,PRO_SHOOTO_MAINLINE,4669,2,,女子スーパーアトム級,5分2R,1835,安田Kong詠美,BURST,計量結果 :49.6 Kg,,2024,アル,MANO JIU JITSU,計量結果 :49.7 Kg,,F1_LOSS_F2_WIN,score 0-3 (overrides opacity if needed),,,ud,判定 0-3,,［レフェリー］豊永 稔 ［ジャッジ］ 片岡 誠人18-20（1R 9-10／2R 9-10） 福田 正人18-20（1R 9-10／2R 9-10） 植松 直哉18-20（1R 9-10／2R 9-10）
284,2026-06-01,プロフェッショナル修斗公式戦後楽園大会　『Lemino修斗.6』,【NTT DOCOMO presents】,後楽園ホール,PRO_SHOOTO_MAINLINE,4670,1,,フェザー級,5分2R,1798,翔べ！ゆうすけ！,マスタージャパン,計量結果 :65.7 Kg,,1087,有馬鉄太,THE BLACKBELT JAPAN,計量結果 :65.8 Kg,,F1_LOSS_F2_WIN,score 0-3 (overrides opacity if needed),,,ud,判定 0-3,,［レフェリー］片岡 誠人 ［ジャッジ］ 福田 正人18-20（1R 9-10／2R 9-10） 豊永 稔18-20（1R 9-10／2R 9-10） 植松 直哉18-20（1R 9-10／2R 9-10）
284,2026-06-01,プロフェッショナル修斗公式戦後楽園大会　『Lemino修斗.6』,【NTT DOCOMO presents】,後楽園ホール,PRO_SHOOTO_MAINLINE,4671,,,キッズ・ジュニア修斗,3分1R,2023,稲場豪健,THE BLACKBELT JAPAN,計量結果 :40.7 Kg,,1676,佐久間丈,フォーランバス,計量結果 :37.8 Kg,,F1_WIN_F2_LOSS,opacity (single fighter dimmed),1,02:38,submision,TS,V1アームロック,［レフェリー］片岡 誠人
