# 決着(methodRaw生データ): ユニーク4133件

2	2R 2:19 TKO（ドクターストップ：右目負傷）
2	1R 1:27 KO（右フック）
2	1R 2:31 KO（右フック）
2	2R 2:26 KO（左フック）
2	3R 1:33 KO（左フック）
2	1R 1:00 KO（右フック）
2	1R 2:03 KO（左フック）
2	延長2R終了 判定2-1
2	3R 0:46 KO（右フック）
2	3R 1:00 KO（左ストレート）
2	1R 0:35 KO
2	3R 2:28 KO
2	2R 2:40 KO（右ローキック）
2	1R 2:02 KO（左フック）
2	2R 2:08 KO（右ストレート）
2	3R+延長2R終了 判定1-2
2	2R 2:11 KO（右ローキック）
2	1R 2:49 KO（右ローキック）
2	3R 0:20 TKO（タオル投入）
2	3R 2:20 KO（左ハイキック）
2	5R 2:12 KO（右ハイキック）
2	1R 2:00 KO（右フック）
2	2R（10分/5分）終了 判定0-3
2	5R 2:12 KO（パンチ連打）
2	1R 0:34 TKO（ドクターストップ）
2	2R 1:50 KO（右ローキック）
2	3R 1:20 KO（左膝蹴り）
2	1R 3:03 TKO（右ストレート）
2	【1R】2分40秒 右ハイキックによるKO
2	3R 判定 ドロー（0-0）
2	2R 2:52 KO（左ハイキック）
2	1R 1:50 KO（左フック）
2	1R 1:30 KO（左ストレート）
2	1R 1:50 KO（左ミドルキック）
2	1R 0:27 TKO（パンチ連打）
2	3R 1:30 TKO（3ノックダウン：パンチ）
2	2R 2:50 KO（左ストレート）
2	1R 2:45 KO
2	1R 2:51 KO
2	3R 0:41 KO（右肘打ち）
2	1R 1:23 KO（右ハイキック）
2	1R 2’52” KO
2	判定 3-0(WINDY30-27 西村30-27 梅田30-27)
2	判定2-0 (49-48/49-49/50-49)
2	【ドロー】 4R 判定1-0 (10-10/10-10/10-9) 3R 判定0-1 (28-30/29-29/29-29)
2	3R
2	2R 1:05 KO
2	4R 1:39 TKO（カット）
2	2R 2:54 KO
2	判定0-1（29-30、29-29、30-30）
2	判定0-2（29-30、29-29、29-30）
2	2R 2:29 KO（パンチ連打）
2	3分2R終了 判定0-3
2	3R 1:51 KO（右ストレート）
2	5R 判定0-2
2	判定2-0（20-20、20-19、20-19）
2	判定 0-3（28-30、29-30、28-30）
2	TKO 2R2分44秒 レフェリーストップ
2	TKO 2R2分10秒 レフェリーストップ
2	判定3-0（29-28、29-28、29-28）
2	1R 1:43 KO（右ローキック）
2	5R+延長2R終了 判定3-0
2	3R+延長R終了 判定2-0
2	2R+延長R終了 判定3-0
2	2R 1’50” ＴKO
2	2R 0分58秒 TKO（レフェリーストップ）
2	3R 2:06 TKO
2	2R終了時 TKO（右目負傷）
2	7R 判定 ※OFGマッチ
2	TKO 3R終了時 ※OFGマッチ
2	5R 判定 ※OFGマッチ
2	再延長R終了 判定2-1
2	再延長R終了 判定3-0
2	3R 0:22 KO（右フック）
2	2R 2'29" TKO
2	2R 2:32 KO（右ストレート）
2	延長判定3-0（10-9/10-9/10-9）本戦5R1-1（50-49/49-49/48-49）
2	判定3-0 (27-29/27-30/27-30)
2	判定2-1 (30-28/29-28/29-30)
2	判定0-2 (28-29、29-29、28-29)
2	判定2-0（30-29、30-28、29-29）
2	判定1-1（30-29、29-30、29-29）
2	1R 0:38 KO（左ストレート）
2	2R 1:36 KO（右フック）
2	延長R 1:25 KO（左フック）
