# 大会名(event): ユニーク5408件

30	K-1 WORLD GP 2017 JAPAN ~初代ライト級王座決定トーナメント~
30	RISE ELDORADO 2026
29	Yogibo presents THE MATCH 2022
29	Cygames presents RISE ELDORADO 2022
29	K-1 WORLD GP 2016 IN JAPAN ~-65kg世界最強決定トーナメント~
29	Krush.32 ~in NAGOYA~
29	Cygames presents RISE WORLD SERIES / SHOOTBOXING-KINGS 2022
29	K-1 WORLD GP 2016 IN JAPAN ~-65kg日本代表決定トーナメント~
28	K-1 WORLD GP 2019 JAPAN~日本vs世界・5対5&スペシャル・スーパーファイトin大阪~
28	Krush.22 ~in NAGOYA~
28	Krush-EX
28	K-1 WORLD GP 2017 JAPAN ~第2代スーパー・バンタム級王座決定トーナメント~
28	K-1 WORLD GP 2014 ~-65kg初代王座決定トーナメント~
27	Krush.154
27	Cygames presents RISE ELDORADO 2023
27	K-1 WORLD GP 2007 IN AMSTERDAM
27	ReBOOT~K-1 ReBIRTH~
27	RISE WEST ZERO
27	RISE176
26	Krush.66
26	ECO信頼サービス株式会社 PRESENTS K-1 WORLD GP 2020 JAPAN~K-1九州初上陸~
26	Krush.163
26	Krush.156
26	Krush.172
26	HoostCup SPIRIT1-魂其之壱-
26	Krush.108
26	電工ナビ presents RISE FireBall NAGOYA
26	RISE182
26	RISE178
26	RISE168
26	Krush.153
26	Krush初代王座決定トーナメント ~Triple Final Round~
26	MAROOMS presents KNOCK OUT 2024 vol.3
26	MAROOMS presents KNOCK OUT 2023 vol.6
26	Cygames presents RISE WORLD SERIES 2022
25	Krush.138
25	Krush.62
25	Krush.86
25	Krush.133
25	Krush.100
25	Krush.87
25	Krush.10
25	MAROOMS presents KNOCK OUT.62
25	Krush.152
24	Krush.147
24	Krush.136
24	Krush.187
24	Krush.173
24	Krush.190
24	Krush.107
24	Krush.105
24	Krush.90
24	K-1 REVENGE
24	Krush.167
24	Krush.98
24	Krush.79 ~in NAGOYA~
24	Krush.53
24	Krush×Survivor
24	Krush.142
24	Krush.104
24	Krush.67
24	Krush.166
24	Krush.73
24	Krush.64
24	Krush.24
24	Krush.17
24	Krush.106
24	Krush.97
24	Krush.99
24	Krush.96
24	Krush.94
24	KROSS×OVER.30
24	Krush.134
24	Krush.188
24	“アロマ空間Halu presents”Krush.168 ~in NAGOYA~
24	K-1 WORLD MAX 2007 〜世界最終選抜〜
24	Krush.162
24	Krush.180
24	K-1 WORLD MAX 2009 World Championship Tournament FINAL
24	BODYMAKER presents Krush.31 ~in HIROSHIMA~
24	Krush.16
24	Krush.89
24	Krush.69
24	Krush.146
24	Krush.139
24	Krush.45 ~in NAGOYA~
24	Cygames presents RISE WORLD SERIES 2021 OSAKA
24	Krush.155
24	Krush.149
24	Krush.189
24	KNOCK OUT REBELS SERIES.4
24	Krush.141
24	Krush.137
24	Krush.182
24	Krush.103
24	KNOCK OUT REBELS SERIES.5
24	RISE193
24	Krush.143
24	MAROOMS presents KNOCK OUT 2025 vol.3
24	RISE190
24	RISE184
24	MAROOMS presents KNOCK OUT.64
24	RISE163
23	K-1 WORLD GP 2015 ~SURVIVAL WARS~
23	Krush.88
23	MAROOMS presents KNOCK OUT.57
23	AZABU PRESENTS Krush.151
23	Krush.30
23	Krush.52
23	Krush.70
23	Krush.59
