# 決着(表示後methodLabel): ユニーク3536件

2	2'12" TKO (3ダウン:パンチ)
2	判定0-3 (28-29/27-30/28-29)
2	TKO 1分48秒
2	2:08 KO(パンチ連打)
2	1:40 TKO(レフェリーストップ)
2	判定3-0 (30:25
2	2:59 TKO
2	判定2-0(30-29/29-29/30-29)
2	判定3-0(29-28/30-28/30-28)
2	判定0-3(29-30/29-30/29-30)
2	KO 2分59秒
2	0:18 KO(右ローキック)
2	2:14 KO(右ローキック、3ノックダウン)
2	1:37 KO(左フック)
2	0:41 TKO(タオル投入)
2	1分10秒 KO(右ストレート)
2	1:11 KO(右フック)
2	3:13 TKO(バックマウントパンチ)
2	2’52” KO (左フック)
2	試合放棄<br />(
2	1:56 KO(右ストレート)
2	2:02 KO(右フック)
2	判定3-0(30:25 30:24 30:24)
2	判定 2-1 (48-47、47-48、49-46)
2	+ 終了 判定2-1
2	判定3-0 (50-45/50-45/50-46)
2	判定2-1(30-29、29-30、29-28)
2	判定3-0 (30-28/30-28/29-28)
2	0:53 KO(右フライングミドルキック)
2	1:39 KO(左フック)
2	1:44 KO(左フック)
2	2:53 KO(右後ろ蹴り)
2	2:44 KO(3ノックダウン:右フック)
2	1:32 KO(右ローキック)
2	1:35 KO(キック)
2	判定2-1(29:28 30:28 29:30)
2	TKO 2分57秒
2	KO 2分58秒
2	判定3-0 (50-46/50-47/50-47)
2	TKO 2分03秒
2	KO 0分57秒
2	判定2-1 (50-49、48-49、49-48)
2	判定3-0 (49-47、49-48、50-47)
2	KO 2分19秒
2	5分 終了 判定2-1
2	1:21 KO(左ハイキック)
2	2:05 TKO(タオル投入)
2	KO 2分07秒
2	TKO 2分14秒
2	判定2-0 (20-19、20-19、20-20)
2	0:48 TKO(タオル投入)
2	2:33 KO(右フック)
2	1:02 TKO(レフェリーストップ:左アッパー)
2	0:48 KO(左膝蹴り)
2	1:05 KO(左跳び膝蹴り)
2	2:20 KO(パンチ連打)
2	0:57 KO(左ハイキック)
2	1:07 KO(左フック)
2	1:42 TKO(3ノックダウン:右フック)
2	2:48 KO(2ノックダウン:パンチ連打)
2	0:50 KO
2	判定2-1 (49-48、50-47、48-49)
2	判定0-2(29-30、29-29、28-30)
